Species_measured,Terminal_name,N,Size,Error,References
Orthopsis_miliaris,Orthopsis_miliaris,55,3.510636777424362,1.1400573699340215e-6,"Abdelhamid & Azab (2012) - Turonian-Santonian echinoids from Egypt; Balmaki et al. (2010) - Introducing of echinoids of the Gurpi Formation, Seimareh Member, Ilam province, Iran; Castro Manso & Costa Lemos (2008) - Os Echinoidea (Echinodermata) da localidade Catete Velho I (Cret ceo) em Serpige, Nordeste do Brasil; Cotteau (1869) - Echinides du d‚partement de la Sarthe: consid‚r‚s au point de vue zoologique et stratigraphique; El Qot (2010) - Upper Cretaceous echinoids from Galala Plateaux, North Eastern Desert, Egypt; El Qot et al (2016) - Revision of Cenomanian regular echinoids in collections at the Cairo Geological Museum, Egypt; Geys & Jagt (1986) - Additional regular echinoids from the Upper Cretaceous in the Maastricht area (Belgium); Geys (1992) - Regular Echinoids, other than Hemicidaroida, from Upper Cretaceous deposits in the Wadi Qena-area (Eastern Desert, Egypt); Jagt (2000) - Late Cretaceous-Early Palaeogene echinoderms and the K/T boundary in the southeast Netherlands and northeast Belgium ? Part 4: Echinoids; MCZ Invertebrate Paleontology; Smiser (1935) - A monograph of the Belgian Cretaceous echinoids; Smith & Bengtson (1991) - Cretaceous echinoids from north-eastern Brazil; Smith (1995) - Late Campanian- Maastrichtian echinoids from the United Arab Emirates - Oman Borders Region (digitized with WebPlotDigitizer); The Echinoid Directory; Zuidema - Fossiele zee-egels van West-Europa, een overzicht van de belangrijkste soorten"
Ovulaster_protodecimae,Ovulaster,4,4.213265187452418,0.002364547241309606,"Giusberti et al. (2005) -ÿOvulaster protodecimaeÿn. sp. (Echinoidea, Spatangoida) and associated epifauna (Cirripedia, Verrucidae) from the Danian of northeastern Italy"
Palaeostoma_mirabile,Palaeostoma_mirabile,14,2.6188673886057843,0.008341458969683713,CAS Invertebrate Zoology and Geology; Clark (1925) - A catalogue of the recent sea-urchins (echinoidea) in the collection of the British Museum (Natural History); Kier (1974) - Evolutionary trends and their functional significance in the postP echinoids; Koehler (1914) - An account of the Echinoidea; Loven (1867) - On Leskia mirabilis Gray; Schultz (2017) - Echinoidea. In: Handbook of Zoology (Ed: Schmidt-Rhaesa)
Palaeotropus_josephinae,Palaeotropus_josephinae,2,2.904336189640173,0.03608695247372404,"Koehler (1909) - Echinodermes provenant des campagnes du yacht Princesse-Alice (Asteries, Ophiures, Echinides et Crino‹des). Resultats des campagnes scientifiques accomplies sur son yacht par Albert Ier Prince souverain de Monaco; Schultz (2017) - Echinoidea. In: Handbook of Zoology (Ed: Schmidt-Rhaesa)"
Paleopneustes_cristatus,Paleopneustes_cristatus,49,5.511689109786441,3.815920556411203e-6,"Borrero-P‚rez et al. (2002) - Echinoideos (Echinodermata: Echinoidea) colectados en la franja superior del talud continental de caribe colombiano; Chesher (1968) - The systematics of sympatric species in West Indian Spatangoids; Fischer (1966) - Spatangoids. In: Treatise on Invertebrate Paleontology U - Echinodermata 3, 2; Mortensen (1950) - A Monograph of the Echinoidea - V. Spatangoida I; Schultz (2017) - Echinoidea. In: Handbook of Zoology (Ed: Schmidt-Rhaesa); The Echinoid Directory"
Paracentrotus_lividus,Parechinidae,35,4.461701566357841,0.0034311079263092017,"Agassiz (1872-1874) - Revision of the Echini, Parts 1-4; Bell (1881) - Observations on the characters of the Echinoidea - IV. TheEchinometridae, their affinities and systematic position; Clark (1925) - A catalogue of the recent sea-urchins (echinoidea) in the collection of the British Museum (Natural History); Mortensen (1943) - A Monograph of the Echinoidea - III. Camarodonta II: Echinidae, Strongylocentrotidae, Parasaleniidae, Echinometridae; YPM Invertebrate Zoology"
Parasalenia_gratiosa,Parasalenia_gratiosa,22,3.532629323773086,0.0034545353625765295,MCZ Invertebrate Zoology; NMNH Invertebrate Zoology
Pelanechinus_corallina,Pelanechinidae,7,5.110873991656994,0.05995165480454193,"Barraclough Fell (1966) - Diadematacea. In: Treatise on Invertebrate Paleontology, U: Echinodermata 3.1; Hughes (1887) - On some new features in Pelanechinus corallinus; Keeping (1878) - On Pelanechinus, a new genus of sea-urchins from the Coral Rag; Smith (2015) - British Jurassic regular echinoids, vol 1; Wright (1857) - Monograph on the British fossil Echinodermata of the oolitic formations"
Periaster_elatus,Periaster_elatus,5,3.6710647849357674,0.061267538233329866,"Cotteau (1869) - Echinides du d‚partement de la Sarthe: consid‚r‚s au point de vue zoologique et stratigraphique; Fischer (1966) - Spatangoids. In: Treatise on Invertebrate Paleontology U - Echinodermata 3, 2; NHM; The Echinoid Directory"
Pericosmus_latus,Pericosmus,10,4.728849813632859,0.010232162925750467,"Fischer (1966) - Spatangoids. In: Treatise on Invertebrate Paleontology U - Echinodermata 3, 2; Fourtau (1899) - Revision desÿEchinides fossiles de l'Egypte; Kroh & Pfiller - Catalogus fossilium Austriae; NHM; NMNH Paleobiology; Pereira (2008) - Echinoids from the Neogene of Portugal mainland: Systematics, Palaeoecology, Palaeobiogeography; Stara & Borghi (2012) - First fossil record of the genus Faorina (Echinoidea: Periscomidae); The Echinoid Directory"
Phormosoma_placenta,Phormosoma_placenta,58,4.859433137201952,0.001278389675474612,"?; Bell (1889) - Echinodermata; Borrero-P‚rez et al. (2002) - Echinoideos (Echinodermata: Echinoidea) colectados en la franja superior del talud continental de caribe colombiano; MCZ Invertebrate Zoology; Mercier et al. (2011) - Lunar rhythms in the deep sea: Evidence from the reproductive periodicity of several marine invertebrates; Mortensen (1935) - A Monograph of the Echinoidea - II. Bothriocidaroida, Melonechinoida, Lepidocentroida and Stirodonta; Schultz (2015) - Echinoidea. In: Handbook of Zoology (Ed: Schmidt-Rhaesa); Thompson (1874) - On the Echinoidea of the 'Porcupine' deep-sea dredging-expeditions; Tyler & Gage (1984) - The reproductive biology of echinothuriid and cidarid sea urchins from the deep sea (Rockall Trough, North-East Atlantic Ocean); WoRMS; YPM Invertebrate Zoology"
Phyllacanthus_imperialis,Phyllacanthus,8,4.9922154025591166,0.008680077495371504,CAS Invertebrate Zoology and Geology; Clark (1925) - A catalogue of the recent sea-urchins (echinoidea) in the collection of the British Museum (Natural History); Mortensen (1928) - A Monograph of the Echinoidea - I. Cidaroidea; The Echinoid Directory
Phymosoma_abbatei,Phymosoma,54,2.9003880270431854,1.3943510973195223e-6,"Abdelhamid & Azab (2012) - Turonian-Santonian echinoids from Egypt; Abdelhamid (2015) - Turonian-Santonian echinoids from Wadi Qena, Eastern Desert, Egypt; a new arrangement of apical disc plating in spatangoids; El Qot et al. (2009) - Taxonomy and palaeoecology of Cenomanian-Turonian (Upper Cretaceous) echinoids from eastern Sinai, Egypt"
Plesiaster_peini,Plesiaster_peini,8,4.541176596423417,0.01164078349979542,Gauthier (1889) - Description des e?chinides fossiles recueillis en 1885 et 1886 dans la re?gion sud des hauts-plateaux de la Tunisie par m. Philippe Thomas; NHM; The Echinoid Directory
Plesiolampas_placenta,Plesiolampas_placenta,10,4.240856692550292,0.001412539849349993,"Duncan & Sladen (1882) - Fossil Echinoidea of Sind collected by the Geological Survey of India; Kier (1966) - Cassiduloids. In: Treatise on Invertebrate Paleontology - Echinodermata 3, 2; NHM; The Echinoid Directory"
Plexechinus_cinctus,Plexechinidae,6,2.9966830368355186,0.04290403955920852,"Agassiz (1904) - Reports on an exploration off the west coasts of Mexico, central and south America and off the Galapagos Islands; Agassiz (1904) - The Panamic deep sea Echini, Vol. 1; MCZ Invertebrate Zoology; Mooi & David (1996) - Phylogenetic analysis of extreme morphologies: deep-sea holasteroid echinoids; Wagner & Durham (1966) - Holasteroids. In: Treatise on Invertebrate Paleontology - Echinodermata 3, 2"
Pliolampas_vassalli,Pliolampas_vassalli,8,3.8305676254459553,0.008511127513993272,Kier (1962) - Revision of the cassiduloid echinoids; Kroh & Pfiller - Catalogus fossilium Austriae; NHM; The Echinoid Directory
Polycidaris_suevica,Polycidaris,2,4.556474465684293,0.030977377957052715,D‚sor & de Loriol (1923) - Echinologie Helv‚tique: Description Des Oursins Fossiles De La Suisse
Polydiadema_mamillanum,Polydiadema_mamillanum,12,3.3510755125198286,0.008086024419596688,"Cotteau (1849) - Etudes due les Echinides fossiles de department de l'Yonne; NHM; Smith (2016) - British Jurassic regular echinoids, vol 2; The Echinoid Directory; Wright (1857) - Monograph on the British fossil Echinodermata of the oolitic formations; Zuidema - Fossiele zee-egels van West-Europa, een overzicht van de belangrijkste soorten"
Pourtalesia_jeffreysi,Pourtalesia_jeffreysi,179,3.750458271549302,1.6356583638031642e-17,David (1983) - Isolement geographique de populations benthiques abyssales: les Pourtalesia jeffreysi (Echinoidea: Holasteroida) en Mer de Norvege; Kier (1974) - Evolutionary trends and their functional significance in the postP echinoids; Schultz (2017) - Echinoidea. In: Handbook of Zoology (Ed: Schmidt-Rhaesa); The Echinoid Directory; Thompson (1874) - On the Echinoidea of the 'Porcupine' deep-sea dredging-expeditions
Prenaster_alpinus,Prenaster_alpinus,54,3.466761036604568,5.55957413990459e-4,"Fischer (1966) - Spatangoids. In: Treatise on Invertebrate Paleontology U - Echinodermata 3, 2; MCZ Invertebrate Paleontology; Mizuk & Soster (2016) - Paleogene sea urchins from central part of Western Slovenia; Mizuk (2010) - Middle Eocene sea urchins from environs of Copi in Central Istria, Croatia; NMNH Paleobiology; The Echinoid Directory"
Protoscutella_mississippiensis,Protoscutella,37,3.95631108447209,4.2750830973438757e-5,"Clark & Twitchell (1915) - The Mesozoic and Cenozoic Echinodermata from the United States; Cooke (1959) - Cenozoic echinoids of Eastern United States; Kier (1980) - The echinoids of the Middle Eocene Warley Hill Formation, Santee Limestone, and Castle Hayne Limestone of North and South Carolina; YPM Invertebrate Paleontology"
Pseudholaster_latissimus,Pseudholaster,26,4.2249595842627725,0.0018777486138508218,Villalba Curras (1993) - Revision de los equinidos del Cretacico Inferior y Medio espanol
Pseudodiadema_pseudodiadema,Pseudodiadema_pseudodiadema,11,4.398452472459336,0.01052633668253904,"Cotteau (1849) - Etudes due les Echinides fossiles de department de l'Yonne; Courville - Echinides associ‚s aux facies r‚cifaux de l'Oxfordien de Dijon (Cote-d'Or); MCZ Invertebrate Paleontology; NMNH Paleobiology; Saucede & Gendry - Les faunes d'echinodermes; Smith (2016) - British Jurassic regular echinoids, vol 2; The Echinoid Directory; Wright (1857) - Monograph on the British fossil Echinodermata of the oolitic formations"
Pseudosalenia_aspera,Pseudosalenia_aspera,15,3.281449995839301,0.003587105588290498,"Barraclough Fell & Pawson (1966) - Echinacea. In: Treatise on Invertebrate Paleontology, U - Echinodermata 3, 2; D‚sor & de Loriol (1923) - Echinologie Helv‚tique: Description Des Oursins Fossiles De La Suisse; de Loriol (1890) - Description de la faune jurassique du Portugal; embranchement de ‚chinodermes; NHM; NMNH Paleobiology; The Echinoid Directory; YPM Invertebrate Paleontology; Zuidema - Fossiele zee-egels van West-Europa, een overzicht van de belangrijkste soorten"
Pygaster_semisulcatus,Pygaster_semisulcatus,44,4.776959435936018,1.0443029535985518e-5,"Barraclough Fell (1966) - Diadematacea. In: Treatise on Invertebrate Paleontology, U: Echinodermata 3.1; Barras (2006) - British Jurassic irregular echinoids; Cotteau (1849) - Etudes due les Echinides fossiles de department de l'Yonne; Cotteau (1869) - Echinides du d‚partement de la Sarthe: consid‚r‚s au point de vue zoologique et stratigraphique; D‚sor & de Loriol (1923) - Echinologie Helv‚tique: Description Des Oursins Fossiles De La Suisse; Desor (1858) - Synopsis des Echinides fossiles, Volume 1; Kier (1974) - Evolutionary trends and their functional significance in the postP echinoids; MCZ Invertebrate Paleontology; Radwanska (1999) - Lower Kimmeridgian echinoids of Poland; The Echinoid Directory; Wright (1857) - Monograph on the British fossil Echinodermata of the oolitic formations; YPM Invertebrate Paleontology; Zuidema - Fossiele zee-egels van West-Europa, een overzicht van de belangrijkste soorten"
Pygaulus_desmoulinsii,Pygaulus_desmoulinsii,25,3.6699200951721345,0.003122929722156973,"Kier (1962) - Revision of the cassiduloid echinoids; Kier (1966) - Cassiduloids. In: Treatise on Invertebrate Paleontology - Echinodermata 3, 2; MCZ Invertebrate Paleontology; NMNH Paleobiology; Savin (1905) - R‚vision des ‚chinid‚s fossiles du d‚partement de l'IsŠre; The Echinoid Directory; Villalba Curras (1993) - Revision de los equinidos del Cretacico Inferior y Medio espanol; Zuidema - Fossiele zee-egels van West-Europa, een overzicht van de belangrijkste soorten"
Pygorhytis_ringens,Pygorhytis_ringens,43,3.442638937630184,1.2772383282504712e-5,"Barras (2006) - British Jurassic irregular echinoids; Cotteau (1849) - Etudes due les Echinides fossiles de department de l'Yonne; Cotteau (1869) - Echinides du d‚partement de la Sarthe: consid‚r‚s au point de vue zoologique et stratigraphique; de Loriol (1890) - Description de la faune jurassique du Portugal; embranchement de ‚chinodermes; Jesionek-Szymanska (1963) - Echinides irr‚guliers du Dogger de Pologne; MCZ Invertebrate Paleontology; The Echinoid Directory; Wagner & Durham (1966) - Holasteroids. In: Treatise on Invertebrate Paleontology - Echinodermata 3, 2; Wright (1857) - Monograph on the British fossil Echinodermata of the oolitic formations; Zuidema - Fossiele zee-egels van West-Europa, een overzicht van de belangrijkste soorten"
Rhabdocidaris_orbignyana,Rhabdocidaris_orbignyana,16,4.931546240284154,0.014745307027462032,"Barraclough Fell (1966) - Cidaroids. In: Treatise on Invertebrate Paleontology, U: Echinodermata 3.1; Cotteau (1849) - Etudes due les Echinides fossiles de department de l'Yonne; de Loriol (1890) - Description de la faune jurassique du Portugal; embranchement de ‚chinodermes; MCZ Invertebrate Paleontology; NMNH Paleobiology; Radwanska (1999) - Lower Kimmeridgian echinoids of Poland; Zuidema - Fossiele zee-egels van West-Europa, een overzicht van de belangrijkste soorten"
Roseicidaris_rebouli,Roseicidaris,2,4.5150222814869325,0.17396863913196245,"The Echinoid Directory; Vadet & Nicolleau (2005) - Echinides nouveaux peu ou mal connus. Tome II, fascicule 5. Les oursins domeriens de la region de Rich (Maroc)"
Rotula_deciesdigitatus,Rotula_deciesdigitatus,23,3.9223729213034995,0.0019408674810814347,CAS Invertebrate Zoology and Geology; MCZ Invertebrate Zoology; The Echinoid Directory; YPM Invertebrate Zoology
Salenia_petalifera,Salenia_petalifera,39,3.070076823290916,2.857943824491765e-5,"MCZ Invertebrate Paleontology; Schluter (1890) - Die regularen echiniden der norddeutschen kreide; Smiser (1935) - A monograph of the Belgian Cretaceous echinoids; Smith et al. (1988) - Cenomanian and Lower Turonian echinoderms from Wilmington, south-east Devon, England; Strijbos (1998) - Fossielen van Camp Blanc Nez V - Regulaire zee-egels, zeelelies en zeesterren; The Echinoid Directory; Zuidema - Fossiele zee-egels van West-Europa, een overzicht van de belangrijkste soorten"
Salenocidaris_varispina,Salenocidaris_varispina,43,2.0974393247483443,0.001110269295740262,"MCZ Invertebrate Zoology; Mortensen (1935) - A Monograph of the Echinoidea - II. Bothriocidaroida, Melonechinoida, Lepidocentroida and Stirodonta"
Scutaster_andersoni,Scutaster_andersoni,2,3.905472033153722,0.004978267353287577,Pack (1909) - Notes on Echinoids from the Tertiary of California; Pack (1913) - Notes on Scutella norrisi and Scutaster andersoni
Scutella_subrotunda,Scutella_subrotunda,15,4.642821611760579,0.001315278264499339,"Durham (1953) - Type species of Scutella; Durham (1966) - Clypeasteroids. In: Treatise on Invertebrate Paleontology - Echinodermata 3, 2; MCZ Invertebrate Paleontology; NMNH Paleobiology; The Echinoid Directory; Wright (1855) - On fossil echinoderms from the island of Malta; with nores on the stratigraphical distribution of these fossil organisms in the Maltese beds"
Scutellina_lenticularis,Scutellina_lenticularis,20,1.9125082932957254,0.003374411741453558,"NMNH Paleobiology; The Echinoid Directory; YPM Invertebrate Paleontology; Zuidema - Fossiele zee-egels van West-Europa, een overzicht van de belangrijkste soorten"
Scutellinoides_patella,Scutellinoides_patella,17,1.9995359177745835,0.008225170111081152,NHM; NMNH Paleobiology
Serpianotiaris_coaeva,Serpianotiaris_coaeva,2,3.508002877097118,0.054150106323677685,Hagdorn (1995) - Die seeigel des Germanischen oberen muschelkalks
Sinaechinocyamus_mai,Sinaechinocyamus_mai,47,1.9269027843526656,5.708081919497357e-6,"Chao (2000) - The irregular sea urchins (Echinodermata: Echinoidea) from Taiwan, with descriptions of six new records; Schultz (2017) - Echinoidea. In: Handbook of Zoology (Ed: Schmidt-Rhaesa); The Echinoid Directory"
Somaliaster_magniventer,Somaliaster_magniventer,3,4.021021336568851,0.0750488655952426,"Kier (1972) - Tertiary and Mesozoic echinoids from Saudi Arabia; The Echinoid Directory; Wagner & Durham (1966) - Holasteroids. In: Treatise on Invertebrate Paleontology - Echinodermata 3, 2"
Spatangus_purpureus,Spatangus_purpureus,24,5.1565484764814835,0.006214676028059317,"Agassiz (1872-1874) - Revision of the Echini, Parts 1-4; Bell (1889) - Echinodermata; Clark (1925) - A catalogue of the recent sea-urchins (echinoidea) in the collection of the British Museum (Natural History); Kier (1974) - Evolutionary trends and their functional significance in the postP echinoids; MCZ Invertebrate Zoology; NMNH Invertebrate Zoology; Schultz (2017) - Echinoidea. In: Handbook of Zoology (Ed: Schmidt-Rhaesa); The Echinoid Directory; Zuidema - Fossiele zee-egels van West-Europa, een overzicht van de belangrijkste soorten"
Sperosoma_obscurum,Sperosoma,49,6.103782017859727,0.001365661356050486,"Anderson (2016) - A review of New Zealand and Southeast Australian echinothurioids (Echinodermata: Echinothurioida)-excluding the subfamily Echinothuriinae-with a description of a new species of Tromikosoma; Mortensen (1935) - A Monograph of the Echinoidea - II. Bothriocidaroida, Melonechinoida, Lepidocentroida and Stirodonta; Schultz (2015) - Echinoidea. In: Handbook of Zoology (Ed: Schmidt-Rhaesa)"
Stegaster_gillieroni,Stegaster_gillieroni,1,3.395710517633846,0.060114642606006685,The Echinoid Directory
Stenonaster_tuberculata,Stenonaster_tuberculata,18,4.627991945112953,0.0010650344537836763,"CAS Invertebrate Zoology and Geology; MCZ Invertebrate Paleontology; NHM; The Echinoid Directory; Villalba Curras (1993) - Revision de los equinidos del Cretacico Inferior y Medio espanol; Wagner & Durham (1966) - Holasteroids. In: Treatise on Invertebrate Paleontology - Echinodermata 3, 2; Zuidema - Fossiele zee-egels van West-Europa, een overzicht van de belangrijkste soorten"
Stereocidaris_sceptriferoides,Stereocidaris,11,4.101280314855365,0.015513407645708487,McKnight (1993) - Records of echinoderms (excluding holothurians) from the Norfolk Ridge and Three Kings Rise north of New Zealand; Mortensen (1928) - A Monograph of the Echinoidea - I. Cidaroidea; Schultz (2015) - Echinoidea. In: Handbook of Zoology (Ed: Schmidt-Rhaesa)
Sternotaxis_plana,Sternotaxis_plana,25,4.279651997624029,4.789495802916771e-4,"Nietsch (1921) - Die irregularen Echiniden der pommerschen Kreide; Olszewska-Nejbert (2007) - Late Cretaceous (Turnonian - Conaician) irregular echinoids of western Kazakhstan (Mangyshlak) and southern Poland (Opole); Strijbos (1997) - Fossielen van Cap Blanc Nez IV. Zee-egels 2 (Holasteroida en Holectypoida); The Echinoid Directory; Van Diggelen (1989) - Krijt-zeeegels aan de Boulonnais-kust (Fr.) - De Micrasters van de Boulonnais; Zuidema - Fossiele zee-egels van West-Europa, een overzicht van de belangrijkste soorten"
Stigmatopygus_pulchellus,Stigmatopygus_pulchellus,9,4.350893652610401,0.005625707482464195,Smith (1995) - Late Campanian- Maastrichtian echinoids from the United Arab Emirates - Oman Borders Region (digitized with WebPlotDigitizer); The Echinoid Directory
Stomechinus_bigranularis,Stomechinus_bigranularis,42,4.049536601148063,0.004329987735827677,"Kier (1974) - Evolutionary trends and their functional significance in the postP echinoids; MCZ Invertebrate Paleontology; NMNH Paleobiology; Smith (2016) - British Jurassic regular echinoids, vol 2; The Echinoid Directory; Vadet & Soudet (2010) - Echinotiara bruni un synonyme junior de Stomechinus bigranularis du Bajo - Bathonien des environs de Niort (Deus Sevres, France); Wright (1857) - Monograph on the British fossil Echinodermata of the oolitic formations"
Stomopneustes_variolaris,Stomopneustes_variolaris,35,4.941712877801624,0.003337040349349878,"Agassiz (1872-1874) - Revision of the Echini, Parts 1-4; Bell (1881) - Observations on the characters of the Echinoidea - IV. TheEchinometridae, their affinities and systematic position; Clark (1925) - A catalogue of the recent sea-urchins (echinoidea) in the collection of the British Museum (Natural History); Giese et al. (1964) - Reproductive and biochemical studies on a sea urchins, Stomopneustes variolaris, from Madras Harbor; MCZ Invertebrate Zoology; Mortensen (1935) - A Monograph of the Echinoidea - II. Bothriocidaroida, Melonechinoida, Lepidocentroida and Stirodonta; NMNH Invertebrate Zoology; The Echinoid Directory; YPM Invertebrate Zoology"
Strongylocentrotus_droebachiensis,Strongylocentrotus,74,4.693173182513204,0.0010111764191440757,"Agassiz (1872-1874) - Revision of the Echini, Parts 1-4; Bell (1881) - Observations on the characters of the Echinoidea - IV. TheEchinometridae, their affinities and systematic position; Clark & Twitchell (1915) - The Mesozoic and Cenozoic Echinodermata from the United States; Clark (1925) - A catalogue of the recent sea-urchins (echinoidea) in the collection of the British Museum (Natural History); Cooke (1959) - Cenozoic echinoids of Eastern United States; MCZ Invertebrate Zoology; Mortensen (1943) - A Monograph of the Echinoidea - III. Camarodonta II: Echinidae, Strongylocentrotidae, Parasaleniidae, Echinometridae; The Echinoid Directory; Utinomi (1960) - Echinoids from Hokkaido and the neighbouring subarctic waters; YPM Invertebrate Paleontology; YPM Invertebrate Zoology"
Stylocidaris_lineata,Stylocidarinae,8,4.000908786361688,0.006901232279230831,Borrero-P‚rez et al. (2002) - Echinoideos (Echinodermata: Echinoidea) colectados en la franja superior del talud continental de caribe colombiano
Temnopleurus_toreumaticus,Temnopleurus_toreumaticus,64,4.04993377976089,1.8617346392601988e-7,"Agassiz (1872-1874) - Revision of the Echini, Parts 1-4; Clark (1925) - A catalogue of the recent sea-urchins (echinoidea) in the collection of the British Museum (Natural History); Hegde & Rivonker (2013) - A new record of Temnopleurus decipiens (de Meijere, 1904) (Echinoidea, Temnopleuroida, Temnopleuridae) from Indian waters; MCZ Invertebrate Paleontology; Mortensen (1943) - A Monograph of the Echinoidea - III. Camarodonta I: Orthopsidae, Glyphocyphidae, Temnopleuridae and Toxopneustidae; NMNH Paleobiology; The Echinoid Directory"
Tithonia_convexa,Tithonia_convexa,7,4.107053705077689,0.010602390461497305,"The Echinoid Directory; Villalba Curras (1993) - Revision de los equinidos del Cretacico Inferior y Medio espanol; Wagner & Durham (1966) - Holasteroids. In: Treatise on Invertebrate Paleontology - Echinodermata 3, 2; Zuidema - Fossiele zee-egels van West-Europa, een overzicht van de belangrijkste soorten"
Toxaster_retusus,Toxaster_retusus,54,3.9812795332346584,1.3943510973195223e-6,"Fischer (1966) - Spatangoids. In: Treatise on Invertebrate Paleontology U - Echinodermata 3, 2; Gervais (1974) - Application de l'analyse des correspondances a quatre echantillons de populations de Toxaster (Echinides Spatangoida) de l'Hauterivien des Bouches-du-Rhone (France); NMNH Paleobiology; The Echinoid Directory; Zuidema - Fossiele zee-egels van West-Europa, een overzicht van de belangrijkste soorten"
Toxopneustes_pileolus,Toxopneustidae,39,5.18205651877032,0.003374552936855643,"Agassiz (1872-1874) - Revision of the Echini, Parts 1-4; Agassiz (1872) - Revision of the Echini, Parts 3-5; Agassiz (1872) - Revision of the Echini, Parts 3-7; Agassiz (1872) - Revision of the Echini, Parts 3-8; Agassiz (1872) - Revision of the Echini, Parts 3-9; MCZ Invertebrate Zoology; Mortensen (1943) - A Monograph of the Echinoidea - III. Camarodonta I: Orthopsidae, Glyphocyphidae, Temnopleuridae and Toxopneustidae; NMNH Invertebrate Zoology; The Echinoid Directory"
Triadotiaris_grandaevus,Triadotiaris_grandaevus,1,4.645721681626291,0.060114642606006685,Hagdorn (1995) - Die seeigel des Germanischen oberen muschelkalks
Trigonocidaris_albida,Trigonocidaris_albida,19,2.1273392821451336,0.005922563175840177,"Borrero-P‚rez et al. (2002) - Echinoideos (Echinodermata: Echinoidea) colectados en la franja superior del talud continental de caribe colombiano; Mortensen (1943) - A Monograph of the Echinoidea - III. Camarodonta I: Orthopsidae, Glyphocyphidae, Temnopleuridae and Toxopneustidae; NMNH Invertebrate Zoology; The Echinoid Directory; YPM Invertebrate Zoology"
Tylocidaris_ohshimai,Tylocidaris_ohshimai,6,3.988177850974985,0.007939364500364745,CAS Invertebrate Zoology and Geology; Ikeda (1935) - Preliminary report on a new cidarid sea-urchin from the Western Pacific; The Echinoid Directory
Typocidaris_malum,Typocidaris_malum,5,4.077568312411717,0.00901519441931269,Masrour et al. (2004) - The echinoid faunas of the Lower Cretaceous of the Atlantic High Atlas region (Morocco); systematic revision and biostratigraphical results; The Echinoid Directory; Villalba Curras (1993) - Revision de los equinidos del Cretacico Inferior y Medio espanol
Unifascia_carolinensis,Unifascia_carolinensis,11,4.276143553400873,0.013559657467959695,"Cooke (1959) - Cenozoic echinoids of Eastern United States; Fischer (1966) - Spatangoids. In: Treatise on Invertebrate Paleontology U - Echinodermata 3, 2; Kier (1980) - The echinoids of the Middle Eocene Warley Hill Formation, Santee Limestone, and Castle Hayne Limestone of North and South Carolina; NMNH Paleobiology"
Urechinus_naresianus,Urechinidae,15,4.25680023308551,0.021019351626660777,"Clark (1925) - A catalogue of the recent sea-urchins (echinoidea) in the collection of the British Museum (Natural History); David & Mooi (1990) - An echinoid that ""gives birth"": morphology and systematics of a new Antarctic species, Urechinus mortenseni (Echinodermata, Holasteroida); Filander & Griffiths (2017) - Illustrated guide to the echinoid (Echinodermata: Echinoidea) fauna of South Africa; Kier (1974) - Evolutionary trends and their functional significance in the postP echinoids; MCZ Invertebrate Zoology; NMNH Invertebrate Zoology; Schultz (2017) - Echinoidea. In: Handbook of Zoology (Ed: Schmidt-Rhaesa); Smith (2004) - Phylogeny and systematics of holasteroid echinoids and their migration into the deep-sea; Wagner & Durham (1966) - Holasteroids. In: Treatise on Invertebrate Paleontology - Echinodermata 3, 2"
Zeuglopleurus_costulatus,Zeuglopleurus_costulatus,4,2.37721159553743,0.02795621014301403,"Barraclough Fell & Pawson (1966) - Echinacea. In: Treatise on Invertebrate Paleontology, U - Echinodermata 3, 2; Lewis (1949) - The Cretaceous echinoid Boletechinus, with notes on the phylogeny of the Glyphocyphidae and Temnopleuridae; Schluter (1890) - Die regularen echiniden der norddeutschen kreide; The Echinoid Directory"
